employee_id,age,age_cohort,gender,marital_status,department,job_role,job_level,education,education_label,education_field,monthly_income,income_bracket,daily_rate,hourly_rate,monthly_rate,percent_salary_hike,stock_option_level,overtime,overtime_flag,business_travel,distance_from_home,distance_band,job_satisfaction,job_satisfaction_label,environment_satisfaction,environment_satisfaction_label,relationship_satisfaction,relationship_satisfaction_label,work_life_balance,work_life_balance_label,job_involvement,performance_rating,performance_label,total_working_years,years_at_company,tenure_band,years_in_current_role,years_since_last_promotion,years_with_curr_manager,training_times_last_year,num_companies_worked,attrition,attrition_flag
527,25,Under 30,Female,Single,Sales,Sales Executive,2,2,2 - College,Life Sciences,4487,"Mid ($3,500 - $7,000)",891,99,12090,11,0,Yes,1,Travel_Rarely,4,Near (1-5 mi),4,4 - Very High,2,2 - Medium,2,2 - Medium,3,3 - Better,2,3,3 - Excellent,5,5,3-5 Years,4,1,3,3,1,No,0
529,37,30-39,Female,Married,Research & Development,Research Scientist,2,5,5 - Doctor,Medical,4449,"Mid ($3,500 - $7,000)",1063,72,23866,15,2,Yes,1,Non-Travel,25,Far (16-25 mi),3,3 - High,2,2 - Medium,1,1 - Low,3,3 - Better,3,3,3 - Excellent,15,13,10+ Years,11,10,7,2,3,No,0
530,31,30-39,Male,Married,Research & Development,Laboratory Technician,1,2,2 - College,Life Sciences,2218,"Low (<$3,500)",329,98,16193,12,1,No,0,Travel_Rarely,1,Near (1-5 mi),1,1 - Low,4,4 - Very High,3,3 - High,3,3 - Better,2,3,3 - Excellent,4,4,3-5 Years,2,3,2,3,1,No,0
531,39,30-39,Male,Divorced,Research & Development,Manager,5,1,1 - Below College,Life Sciences,19197,"Executive (>$12,000)",1218,52,8213,14,1,Yes,1,Travel_Frequently,1,Near (1-5 mi),3,3 - High,2,2 - Medium,3,3 - High,3,3 - Better,3,3,3 - Excellent,21,21,10+ Years,8,1,6,3,1,No,0
532,56,50+,Female,Married,Sales,Sales Executive,4,3,3 - Bachelor,Life Sciences,13212,"Executive (>$12,000)",906,86,18256,11,3,No,0,Travel_Frequently,6,Moderate (6-15 mi),1,1 - Low,3,3 - High,4,4 - Very High,2,2 - Good,4,3,3 - Excellent,36,7,6-10 Years,7,7,7,0,9,No,0
533,30,30-39,Female,Single,Sales,Sales Executive,2,3,3 - Bachelor,Technical Degree,6577,"Mid ($3,500 - $7,000)",1082,83,19558,11,0,No,0,Travel_Rarely,12,Moderate (6-15 mi),3,3 - High,2,2 - Medium,2,2 - Medium,3,3 - Better,3,3,3 - Excellent,6,5,3-5 Years,4,4,4,6,0,No,0
534,41,40-49,Male,Married,Sales,Sales Executive,3,3,3 - Bachelor,Marketing,8392,"High ($7,001 - $12,000)",645,49,19566,16,1,No,0,Travel_Rarely,1,Near (1-5 mi),1,1 - Low,2,2 - Medium,3,3 - High,3,3 - Better,4,3,3 - Excellent,10,10,6-10 Years,7,0,7,2,1,No,0
536,28,Under 30,Male,Divorced,Research & Development,Laboratory Technician,2,2,2 - College,Medical,4558,"Mid ($3,500 - $7,000)",1300,79,13535,12,1,No,0,Travel_Rarely,17,Far (16-25 mi),1,1 - Low,3,3 - High,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,10,10,6-10 Years,0,1,8,2,1,No,0
538,25,Under 30,Male,Married,Research & Development,Laboratory Technician,1,3,3 - Bachelor,Medical,4031,"Mid ($3,500 - $7,000)",688,91,9396,13,1,No,0,Travel_Rarely,3,Near (1-5 mi),1,1 - Low,1,1 - Low,3,3 - High,3,3 - Better,3,3,3 - Excellent,6,2,1-2 Years,2,0,2,5,5,Yes,1
543,52,50+,Male,Married,Research & Development,Manufacturing Director,3,3,3 - Bachelor,Medical,7969,"High ($7,001 - $12,000)",319,39,19609,14,0,Yes,1,Travel_Rarely,3,Near (1-5 mi),3,3 - High,4,4 - Very High,3,3 - High,3,3 - Better,2,3,3 - Excellent,28,5,3-5 Years,4,0,4,4,2,No,0
544,45,40-49,Male,Married,Research & Development,Research Scientist,1,2,2 - College,Life Sciences,2654,"Low (<$3,500)",192,69,9655,21,2,No,0,Travel_Rarely,10,Moderate (6-15 mi),4,4 - Very High,1,1 - Low,4,4 - Very High,2,2 - Good,3,4,4 - Outstanding,8,2,1-2 Years,2,0,2,3,3,No,0
546,52,50+,Female,Married,Research & Development,Manager,4,2,2 - College,Life Sciences,16555,"Executive (>$12,000)",1490,30,10310,13,0,No,0,Travel_Rarely,4,Near (1-5 mi),4,4 - Very High,4,4 - Very High,4,4 - Very High,1,1 - Bad,3,3,3 - Excellent,31,5,3-5 Years,2,1,4,2,2,No,0
547,42,40-49,Female,Divorced,Research & Development,Research Scientist,2,2,2 - College,Life Sciences,4556,"Mid ($3,500 - $7,000)",532,92,12932,11,1,No,0,Travel_Frequently,29,Very Far (26+ mi),3,3 - High,1,1 - Low,2,2 - Medium,3,3 - Better,3,3,3 - Excellent,19,5,3-5 Years,4,0,2,3,2,No,0
548,30,30-39,Female,Single,Research & Development,Manufacturing Director,2,3,3 - Bachelor,Life Sciences,6091,"Mid ($3,500 - $7,000)",317,43,24793,20,0,No,0,Travel_Rarely,2,Near (1-5 mi),4,4 - Very High,3,3 - High,3,3 - High,3,3 - Better,1,4,4 - Outstanding,11,5,3-5 Years,4,0,2,2,2,No,0
549,60,50+,Female,Married,Research & Development,Manager,5,3,3 - Bachelor,Life Sciences,19566,"Executive (>$12,000)",422,41,3854,11,0,No,0,Travel_Rarely,7,Moderate (6-15 mi),1,1 - Low,1,1 - Low,4,4 - Very High,1,1 - Bad,3,3,3 - Excellent,33,29,10+ Years,8,11,10,5,5,No,0
550,46,40-49,Female,Divorced,Research & Development,Manufacturing Director,2,3,3 - Bachelor,Medical,4810,"Mid ($3,500 - $7,000)",1485,87,26314,14,1,No,0,Travel_Rarely,18,Far (16-25 mi),3,3 - High,3,3 - High,3,3 - High,2,2 - Good,3,3,3 - Excellent,19,10,6-10 Years,7,0,8,5,2,No,0
551,42,40-49,Female,Married,Research & Development,Healthcare Representative,2,4,4 - Master,Technical Degree,4523,"Mid ($3,500 - $7,000)",1368,88,4386,11,3,No,0,Travel_Frequently,28,Very Far (26+ mi),4,4 - Very High,4,4 - Very High,4,4 - Very High,4,4 - Best,2,3,3 - Excellent,7,6,6-10 Years,5,0,4,4,0,No,0
554,24,Under 30,Female,Single,Sales,Sales Representative,1,1,1 - Below College,Technical Degree,3202,"Low (<$3,500)",1448,62,21972,16,0,Yes,1,Travel_Rarely,1,Near (1-5 mi),2,2 - Medium,1,1 - Low,2,2 - Medium,3,3 - Better,3,3,3 - Excellent,6,5,3-5 Years,3,1,4,4,1,Yes,1
555,34,30-39,Female,Divorced,Sales,Sales Representative,1,2,2 - College,Marketing,2351,"Low (<$3,500)",296,33,12253,16,1,No,0,Travel_Frequently,6,Moderate (6-15 mi),3,3 - High,4,4 - Very High,4,4 - Very High,2,2 - Good,1,3,3 - Excellent,3,2,1-2 Years,2,1,0,3,0,Yes,1
556,38,30-39,Male,Married,Research & Development,Laboratory Technician,1,2,2 - College,Life Sciences,1702,"Low (<$3,500)",1490,42,12106,23,1,Yes,1,Travel_Frequently,2,Near (1-5 mi),4,4 - Very High,4,4 - Very High,3,3 - High,3,3 - Better,3,4,4 - Outstanding,1,1,1-2 Years,0,0,0,3,1,No,0
558,40,40-49,Female,Married,Sales,Manager,5,4,4 - Master,Life Sciences,18041,"Executive (>$12,000)",1398,79,13022,14,0,No,0,Travel_Rarely,2,Near (1-5 mi),3,3 - High,3,3 - High,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,21,20,10+ Years,15,1,12,2,0,No,0
560,26,Under 30,Female,Divorced,Research & Development,Research Scientist,1,3,3 - Bachelor,Life Sciences,2886,"Low (<$3,500)",1349,90,3032,22,2,No,0,Travel_Rarely,23,Far (16-25 mi),4,4 - Very High,1,1 - Low,2,2 - Medium,1,1 - Bad,3,4,4 - Outstanding,3,3,3-5 Years,2,0,2,3,1,No,0
562,30,30-39,Male,Married,Research & Development,Laboratory Technician,1,3,3 - Bachelor,Life Sciences,2097,"Low (<$3,500)",1400,53,16734,15,1,No,0,Non-Travel,3,Near (1-5 mi),4,4 - Very High,3,3 - High,3,3 - High,1,1 - Bad,3,3,3 - Excellent,9,5,3-5 Years,3,1,4,3,4,No,0
564,29,Under 30,Male,Married,Research & Development,Research Director,3,4,4 - Master,Medical,11935,"High ($7,001 - $12,000)",986,93,21526,18,0,No,0,Travel_Rarely,3,Near (1-5 mi),3,3 - High,2,2 - Medium,3,3 - High,3,3 - Better,2,3,3 - Excellent,10,10,6-10 Years,2,0,7,2,1,No,0
565,29,Under 30,Female,Married,Research & Development,Research Scientist,1,5,5 - Doctor,Technical Degree,2546,"Low (<$3,500)",408,71,18300,16,0,No,0,Travel_Rarely,25,Far (16-25 mi),2,2 - Medium,3,3 - High,2,2 - Medium,4,4 - Best,2,3,3 - Excellent,6,2,1-2 Years,2,1,1,2,5,Yes,1
566,19,Under 30,Male,Single,Human Resources,Human Resources,1,2,2 - College,Technical Degree,2564,"Low (<$3,500)",489,52,18437,12,0,No,0,Travel_Rarely,2,Near (1-5 mi),4,4 - Very High,1,1 - Low,3,3 - High,4,4 - Best,2,3,3 - Excellent,1,1,1-2 Years,0,0,0,3,1,Yes,1
567,30,30-39,Female,Married,Sales,Sales Executive,3,4,4 - Master,Other,8412,"High ($7,001 - $12,000)",1398,69,2890,11,0,No,0,Non-Travel,22,Far (16-25 mi),1,1 - Low,3,3 - High,3,3 - High,3,3 - Better,3,3,3 - Excellent,10,9,6-10 Years,8,7,8,3,0,No,0
568,57,50+,Male,Divorced,Sales,Manager,4,3,3 - Bachelor,Marketing,14118,"Executive (>$12,000)",210,56,22102,12,1,No,0,Travel_Rarely,29,Very Far (26+ mi),4,4 - Very High,1,1 - Low,3,3 - High,2,2 - Good,2,3,3 - Excellent,32,1,1-2 Years,0,0,0,3,3,No,0
569,50,50+,Male,Married,Research & Development,Manager,4,4,4 - Master,Life Sciences,17046,"Executive (>$12,000)",1099,88,9314,15,1,No,0,Travel_Rarely,29,Very Far (26+ mi),3,3 - High,2,2 - Medium,2,2 - Medium,3,3 - Better,2,3,3 - Excellent,28,27,10+ Years,10,15,7,2,0,No,0
571,30,30-39,Female,Single,Research & Development,Laboratory Technician,1,3,3 - Bachelor,Medical,2564,"Low (<$3,500)",1116,49,7181,14,0,No,0,Non-Travel,2,Near (1-5 mi),4,4 - Very High,3,3 - High,3,3 - High,2,2 - Good,3,3,3 - Excellent,12,11,10+ Years,7,6,7,2,0,No,0
573,60,50+,Female,Married,Sales,Sales Executive,3,3,3 - Bachelor,Marketing,10266,"High ($7,001 - $12,000)",1499,80,2845,19,0,No,0,Travel_Frequently,28,Very Far (26+ mi),1,1 - Low,3,3 - High,4,4 - Very High,4,4 - Best,2,3,3 - Excellent,22,18,10+ Years,13,13,11,5,4,No,0
574,47,40-49,Female,Divorced,Research & Development,Manufacturing Director,2,2,2 - College,Medical,5070,"Mid ($3,500 - $7,000)",983,65,7389,13,3,No,0,Travel_Rarely,2,Near (1-5 mi),4,4 - Very High,1,1 - Low,3,3 - High,3,3 - Better,3,3,3 - Excellent,20,5,3-5 Years,0,0,4,2,5,No,0
575,46,40-49,Male,Married,Research & Development,Research Director,4,3,3 - Bachelor,Life Sciences,17861,"Executive (>$12,000)",1009,51,2288,13,0,No,0,Travel_Rarely,2,Near (1-5 mi),3,3 - High,1,1 - Low,3,3 - High,1,1 - Bad,3,3,3 - Excellent,26,3,3-5 Years,2,0,1,2,6,No,0
577,35,30-39,Male,Single,Research & Development,Laboratory Technician,1,3,3 - Bachelor,Life Sciences,4230,"Mid ($3,500 - $7,000)",144,46,19225,15,0,No,0,Travel_Rarely,22,Far (16-25 mi),3,3 - High,4,4 - Very High,3,3 - High,3,3 - Better,1,3,3 - Excellent,6,5,3-5 Years,4,4,3,2,0,No,0
578,54,50+,Female,Single,Research & Development,Laboratory Technician,2,4,4 - Master,Life Sciences,3780,"Mid ($3,500 - $7,000)",548,42,23428,11,0,No,0,Travel_Rarely,8,Moderate (6-15 mi),3,3 - High,3,3 - High,3,3 - High,3,3 - Better,3,3,3 - Excellent,19,1,1-2 Years,0,0,0,3,7,No,0
579,34,30-39,Male,Divorced,Research & Development,Research Scientist,1,4,4 - Master,Life Sciences,2768,"Low (<$3,500)",1303,62,8416,12,1,No,0,Travel_Rarely,2,Near (1-5 mi),3,3 - High,4,4 - Very High,3,3 - High,3,3 - Better,2,3,3 - Excellent,14,7,6-10 Years,3,5,7,3,3,No,0
580,46,40-49,Female,Married,Sales,Sales Executive,3,3,3 - Bachelor,Marketing,9071,"High ($7,001 - $12,000)",1125,94,11563,19,1,Yes,1,Travel_Rarely,10,Moderate (6-15 mi),4,4 - Very High,3,3 - High,3,3 - High,3,3 - Better,2,3,3 - Excellent,15,3,3-5 Years,2,1,2,3,2,No,0
581,31,30-39,Male,Divorced,Research & Development,Manufacturing Director,3,1,1 - Below College,Life Sciences,10648,"High ($7,001 - $12,000)",1274,33,14394,25,1,No,0,Travel_Rarely,9,Moderate (6-15 mi),2,2 - Medium,3,3 - High,4,4 - Very High,4,4 - Best,3,4,4 - Outstanding,13,13,10+ Years,8,0,8,6,1,No,0
582,33,30-39,Male,Married,Research & Development,Manager,3,1,1 - Below College,Medical,13610,"Executive (>$12,000)",1277,56,24619,12,0,Yes,1,Travel_Rarely,15,Moderate (6-15 mi),3,3 - High,2,2 - Medium,4,4 - Very High,4,4 - Best,3,3,3 - Excellent,15,7,6-10 Years,6,7,7,2,7,Yes,1
584,33,30-39,Male,Divorced,Research & Development,Laboratory Technician,1,1,1 - Below College,Medical,3408,"Low (<$3,500)",587,38,6705,13,3,No,0,Travel_Rarely,10,Moderate (6-15 mi),4,4 - Very High,1,1 - Low,1,1 - Low,3,3 - Better,1,3,3 - Excellent,8,4,3-5 Years,3,1,3,2,7,Yes,1
585,30,30-39,Male,Single,Sales,Sales Representative,1,1,1 - Below College,Marketing,2983,"Low (<$3,500)",413,57,18398,14,0,No,0,Travel_Rarely,7,Moderate (6-15 mi),2,2 - Medium,4,4 - Very High,1,1 - Low,3,3 - Better,3,3,3 - Excellent,4,3,3-5 Years,2,1,2,3,0,No,0
586,35,30-39,Male,Married,Research & Development,Healthcare Representative,3,3,3 - Bachelor,Life Sciences,7632,"High ($7,001 - $12,000)",1276,72,14295,12,0,Yes,1,Travel_Rarely,16,Far (16-25 mi),3,3 - High,4,4 - Very High,3,3 - High,3,3 - Better,3,3,3 - Excellent,10,8,6-10 Years,7,0,0,2,4,No,0
587,31,30-39,Male,Married,Research & Development,Healthcare Representative,3,3,3 - Bachelor,Life Sciences,9824,"High ($7,001 - $12,000)",534,66,22908,12,0,No,0,Travel_Frequently,20,Far (16-25 mi),3,3 - High,1,1 - Low,1,1 - Low,3,3 - Better,3,3,3 - Excellent,12,1,1-2 Years,0,0,0,2,3,Yes,1
590,34,30-39,Female,Divorced,Human Resources,Human Resources,3,3,3 - Bachelor,Human Resources,9950,"High ($7,001 - $12,000)",988,43,11533,15,3,Yes,1,Travel_Frequently,23,Far (16-25 mi),1,1 - Low,2,2 - Medium,3,3 - High,3,3 - Better,3,3,3 - Excellent,11,3,3-5 Years,2,0,2,2,9,Yes,1
591,42,40-49,Male,Married,Research & Development,Laboratory Technician,1,2,2 - College,Other,2093,"Low (<$3,500)",1474,97,9260,17,1,No,0,Travel_Frequently,5,Near (1-5 mi),3,3 - High,2,2 - Medium,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,8,2,1-2 Years,2,2,0,4,4,No,0
592,36,30-39,Male,Single,Sales,Sales Executive,3,4,4 - Master,Medical,9980,"High ($7,001 - $12,000)",635,32,15318,14,0,No,0,Non-Travel,10,Moderate (6-15 mi),4,4 - Very High,2,2 - Medium,4,4 - Very High,2,2 - Good,3,3,3 - Excellent,10,10,6-10 Years,3,9,7,3,1,No,0
593,22,Under 30,Male,Single,Research & Development,Laboratory Technician,1,1,1 - Below College,Technical Degree,3894,"Mid ($3,500 - $7,000)",1368,99,9129,16,0,No,0,Travel_Frequently,4,Near (1-5 mi),3,3 - High,3,3 - High,3,3 - High,3,3 - Better,2,3,3 - Excellent,4,2,1-2 Years,2,1,2,3,5,Yes,1
595,48,40-49,Female,Married,Sales,Sales Executive,2,5,5 - Doctor,Marketing,4051,"Mid ($3,500 - $7,000)",163,37,19658,14,1,No,0,Travel_Rarely,2,Near (1-5 mi),4,4 - Very High,2,2 - Medium,1,1 - Low,3,3 - Better,3,3,3 - Excellent,14,9,6-10 Years,7,6,7,2,2,No,0
597,55,50+,Female,Single,Sales,Manager,4,5,5 - Doctor,Life Sciences,16835,"Executive (>$12,000)",1117,83,9873,23,0,No,0,Travel_Rarely,18,Far (16-25 mi),2,2 - Medium,1,1 - Low,4,4 - Very High,3,3 - Better,3,4,4 - Outstanding,37,10,6-10 Years,9,7,7,2,3,No,0
599,41,40-49,Male,Single,Sales,Sales Executive,2,2,2 - College,Life Sciences,6230,"Mid ($3,500 - $7,000)",267,56,13430,14,0,No,0,Non-Travel,10,Moderate (6-15 mi),4,4 - Very High,4,4 - Very High,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,16,14,10+ Years,3,1,10,3,7,No,0
600,35,30-39,Male,Married,Sales,Sales Executive,2,3,3 - Bachelor,Marketing,4717,"Mid ($3,500 - $7,000)",619,85,18659,11,0,No,0,Travel_Rarely,1,Near (1-5 mi),3,3 - High,2,2 - Medium,3,3 - High,3,3 - Better,3,3,3 - Excellent,15,11,10+ Years,9,6,9,2,9,No,0
601,40,40-49,Female,Single,Research & Development,Manufacturing Director,4,3,3 - Bachelor,Life Sciences,13237,"Executive (>$12,000)",302,75,20364,15,0,No,0,Travel_Rarely,6,Moderate (6-15 mi),3,3 - High,2,2 - Medium,3,3 - High,3,3 - Better,3,3,3 - Excellent,22,20,10+ Years,6,5,13,3,7,No,0
602,39,30-39,Female,Married,Research & Development,Laboratory Technician,1,1,1 - Below College,Life Sciences,3755,"Mid ($3,500 - $7,000)",443,48,17872,11,1,No,0,Travel_Frequently,8,Moderate (6-15 mi),3,3 - High,3,3 - High,1,1 - Low,3,3 - Better,3,3,3 - Excellent,8,8,6-10 Years,3,0,7,3,1,No,0
604,31,30-39,Male,Single,Sales,Sales Executive,2,1,1 - Below College,Life Sciences,6582,"Mid ($3,500 - $7,000)",828,77,8346,13,0,Yes,1,Travel_Rarely,2,Near (1-5 mi),4,4 - Very High,2,2 - Medium,3,3 - High,4,4 - Best,3,3,3 - Excellent,10,6,6-10 Years,5,0,5,2,4,No,0
605,42,40-49,Male,Married,Research & Development,Manufacturing Director,3,3,3 - Bachelor,Medical,7406,"High ($7,001 - $12,000)",319,56,6950,21,1,Yes,1,Travel_Rarely,24,Far (16-25 mi),1,1 - Low,4,4 - Very High,4,4 - Very High,2,2 - Good,3,4,4 - Outstanding,10,10,6-10 Years,9,5,8,5,1,No,0
606,45,40-49,Male,Married,Sales,Sales Executive,2,3,3 - Bachelor,Other,4805,"Mid ($3,500 - $7,000)",561,61,16177,19,1,No,0,Travel_Rarely,2,Near (1-5 mi),2,2 - Medium,4,4 - Very High,2,2 - Medium,4,4 - Best,3,3,3 - Excellent,9,8,6-10 Years,7,3,7,3,0,No,0
608,26,Under 30,Female,Divorced,Human Resources,Human Resources,1,4,4 - Master,Life Sciences,2741,"Low (<$3,500)",426,58,22808,11,1,Yes,1,Travel_Frequently,17,Far (16-25 mi),3,3 - High,2,2 - Medium,2,2 - Medium,2,2 - Good,3,3,3 - Excellent,8,7,6-10 Years,7,1,0,2,0,Yes,1
611,29,Under 30,Male,Divorced,Research & Development,Manufacturing Director,2,3,3 - Bachelor,Technical Degree,4262,"Mid ($3,500 - $7,000)",232,34,22645,12,2,No,0,Travel_Rarely,19,Far (16-25 mi),4,4 - Very High,4,4 - Very High,2,2 - Medium,4,4 - Best,3,3,3 - Excellent,8,3,3-5 Years,2,1,2,2,4,No,0
612,33,30-39,Female,Divorced,Research & Development,Research Director,4,5,5 - Doctor,Medical,16184,"Executive (>$12,000)",922,95,22578,19,1,No,0,Travel_Rarely,1,Near (1-5 mi),3,3 - High,1,1 - Low,3,3 - High,3,3 - Better,4,3,3 - Excellent,10,6,6-10 Years,1,0,5,2,4,No,0
613,31,30-39,Male,Divorced,Sales,Manager,3,3,3 - Bachelor,Life Sciences,11557,"High ($7,001 - $12,000)",688,44,25291,21,1,No,0,Travel_Rarely,7,Moderate (6-15 mi),4,4 - Very High,3,3 - High,3,3 - High,2,2 - Good,2,4,4 - Outstanding,10,5,3-5 Years,4,0,1,3,9,No,0
614,18,Under 30,Male,Single,Sales,Sales Representative,1,3,3 - Bachelor,Marketing,1878,"Low (<$3,500)",1306,69,8059,14,0,Yes,1,Travel_Frequently,5,Near (1-5 mi),2,2 - Medium,2,2 - Medium,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,0,0,< 1 Year,0,0,0,3,1,Yes,1
615,40,40-49,Male,Divorced,Sales,Sales Executive,3,3,3 - Bachelor,Other,10932,"High ($7,001 - $12,000)",1094,58,11373,15,1,No,0,Non-Travel,28,Very Far (26+ mi),1,1 - Low,3,3 - High,3,3 - High,3,3 - Better,1,3,3 - Excellent,20,1,1-2 Years,0,0,1,2,3,No,0
616,41,40-49,Female,Single,Research & Development,Healthcare Representative,2,4,4 - Master,Other,6811,"Mid ($3,500 - $7,000)",509,62,2112,17,0,Yes,1,Non-Travel,2,Near (1-5 mi),3,3 - High,1,1 - Low,1,1 - Low,3,3 - Better,2,3,3 - Excellent,10,8,6-10 Years,7,0,7,3,2,No,0
618,26,Under 30,Male,Divorced,Sales,Sales Executive,2,2,2 - College,Medical,4306,"Mid ($3,500 - $7,000)",775,45,4267,12,2,No,0,Travel_Rarely,29,Very Far (26+ mi),3,3 - High,1,1 - Low,1,1 - Low,3,3 - Better,3,3,3 - Excellent,8,0,< 1 Year,0,0,0,5,5,No,0
620,35,30-39,Female,Single,Sales,Sales Executive,2,3,3 - Bachelor,Medical,4859,"Mid ($3,500 - $7,000)",195,80,6698,16,0,No,0,Travel_Rarely,1,Near (1-5 mi),3,3 - High,1,1 - Low,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,5,5,3-5 Years,4,0,3,3,1,No,0
621,34,30-39,Male,Single,Sales,Sales Executive,2,4,4 - Master,Life Sciences,5337,"Mid ($3,500 - $7,000)",258,74,19921,12,0,No,0,Travel_Rarely,21,Far (16-25 mi),4,4 - Very High,4,4 - Very High,4,4 - Very High,3,3 - Better,4,3,3 - Excellent,10,10,6-10 Years,7,5,7,3,1,No,0
622,26,Under 30,Male,Single,Research & Development,Laboratory Technician,1,3,3 - Bachelor,Technical Degree,2340,"Low (<$3,500)",471,66,23213,18,0,Yes,1,Travel_Rarely,24,Far (16-25 mi),4,4 - Very High,3,3 - High,2,2 - Medium,1,1 - Bad,1,3,3 - Excellent,1,1,1-2 Years,0,0,0,3,1,Yes,1
623,37,30-39,Female,Single,Research & Development,Manufacturing Director,3,3,3 - Bachelor,Technical Degree,7491,"High ($7,001 - $12,000)",799,59,23848,17,0,No,0,Travel_Rarely,1,Near (1-5 mi),4,4 - Very High,2,2 - Medium,4,4 - Very High,4,4 - Best,3,3,3 - Excellent,12,6,6-10 Years,5,1,2,3,4,No,0
624,46,40-49,Female,Married,Research & Development,Healthcare Representative,3,1,1 - Below College,Medical,10527,"High ($7,001 - $12,000)",1034,86,8984,11,0,No,0,Travel_Frequently,18,Far (16-25 mi),3,3 - High,1,1 - Low,4,4 - Very High,2,2 - Good,3,3,3 - Excellent,28,2,1-2 Years,2,1,2,3,5,No,0
625,41,40-49,Female,Married,Sales,Manager,4,5,5 - Doctor,Life Sciences,16595,"Executive (>$12,000)",1276,91,5626,16,1,No,0,Travel_Rarely,2,Near (1-5 mi),1,1 - Low,2,2 - Medium,2,2 - Medium,3,3 - Better,3,3,3 - Excellent,22,18,10+ Years,16,11,8,2,7,No,0
626,37,30-39,Male,Divorced,Sales,Sales Executive,3,4,4 - Master,Medical,8834,"High ($7,001 - $12,000)",142,69,24666,13,1,No,0,Non-Travel,9,Moderate (6-15 mi),2,2 - Medium,1,1 - Low,4,4 - Very High,3,3 - Better,3,3,3 - Excellent,9,9,6-10 Years,5,7,7,6,1,No,0
630,52,50+,Male,Divorced,Research & Development,Research Scientist,2,2,2 - College,Technical Degree,5577,"Mid ($3,500 - $7,000)",956,78,22087,12,2,Yes,1,Travel_Rarely,6,Moderate (6-15 mi),1,1 - Low,4,4 - Very High,2,2 - Medium,3,3 - Better,3,3,3 - Excellent,18,10,6-10 Years,9,6,9,3,3,No,0
631,32,30-39,Male,Married,Sales,Sales Executive,2,4,4 - Master,Other,4707,"Mid ($3,500 - $7,000)",1474,60,23914,12,0,No,0,Non-Travel,11,Moderate (6-15 mi),3,3 - High,4,4 - Very High,4,4 - Very High,3,3 - Better,4,3,3 - Excellent,6,4,3-5 Years,2,1,2,2,8,Yes,1
632,24,Under 30,Male,Married,Sales,Sales Representative,1,3,3 - Bachelor,Medical,2400,"Low (<$3,500)",535,38,5530,13,2,No,0,Travel_Frequently,24,Far (16-25 mi),4,4 - Very High,4,4 - Very High,3,3 - High,3,3 - Better,3,3,3 - Excellent,3,2,1-2 Years,2,2,1,3,0,No,0
634,38,30-39,Female,Married,Research & Development,Healthcare Representative,2,3,3 - Bachelor,Medical,9824,"High ($7,001 - $12,000)",1495,76,22174,19,1,No,0,Travel_Rarely,10,Moderate (6-15 mi),3,3 - High,3,3 - High,3,3 - High,3,3 - Better,3,3,3 - Excellent,18,1,1-2 Years,0,0,0,4,3,No,0
635,37,30-39,Female,Married,Research & Development,Manufacturing Director,2,4,4 - Master,Life Sciences,6447,"Mid ($3,500 - $7,000)",446,65,15701,12,1,No,0,Travel_Rarely,1,Near (1-5 mi),2,2 - Medium,2,2 - Medium,2,2 - Medium,2,2 - Good,3,3,3 - Excellent,8,6,6-10 Years,5,4,3,2,6,No,0
638,49,40-49,Male,Divorced,Research & Development,Research Director,5,4,4 - Master,Life Sciences,19502,"Executive (>$12,000)",1245,58,2125,17,1,Yes,1,Travel_Rarely,18,Far (16-25 mi),3,3 - High,4,4 - Very High,3,3 - High,3,3 - Better,2,3,3 - Excellent,31,31,10+ Years,9,0,9,5,1,No,0
639,24,Under 30,Male,Married,Research & Development,Research Scientist,1,3,3 - Bachelor,Medical,2725,"Low (<$3,500)",691,89,21630,11,2,Yes,1,Travel_Rarely,23,Far (16-25 mi),4,4 - Very High,2,2 - Medium,2,2 - Medium,3,3 - Better,4,3,3 - Excellent,6,6,6-10 Years,5,1,4,3,1,No,0
641,26,Under 30,Male,Married,Sales,Sales Executive,2,2,2 - College,Marketing,6272,"Mid ($3,500 - $7,000)",703,66,7428,20,2,No,0,Travel_Rarely,28,Very Far (26+ mi),2,2 - Medium,1,1 - Low,4,4 - Very High,4,4 - Best,3,4,4 - Outstanding,6,5,3-5 Years,3,1,4,5,1,No,0
643,24,Under 30,Male,Married,Research & Development,Laboratory Technician,1,2,2 - College,Other,2127,"Low (<$3,500)",823,94,9100,21,1,No,0,Travel_Rarely,17,Far (16-25 mi),2,2 - Medium,4,4 - Very High,4,4 - Very High,3,3 - Better,2,4,4 - Outstanding,1,1,1-2 Years,0,0,0,2,1,No,0
644,50,50+,Male,Married,Human Resources,Manager,5,3,3 - Bachelor,Medical,18200,"Executive (>$12,000)",1246,99,7999,11,1,No,0,Travel_Frequently,3,Near (1-5 mi),2,2 - Medium,1,1 - Low,3,3 - High,3,3 - Better,3,3,3 - Excellent,32,32,10+ Years,5,10,7,2,1,No,0
